normalizedLosses,make,fuelType,aspiration,numOfDoors,bodyStyle,driveWheels,engineType,numOfCylinders,fuelSystem,engineLocation,wheelBase,length,width,height,curbWeight,engineSize,bore,stroke,compressionRatio,horsepower,peakRpm,cityMpg,highwayMpg,price,XClass
98.0_to_inf,alfa-romero,gas,std,two,hatchback,rwd,ohcv,six,mpfi,front,94.0_to_95.5,169.05_to_186.65,65.45_to_65.65,51.8_to_56.15,2206.5_to_inf,105.5_to_inf,-inf_to_3.02,All,All,87.0_to_inf,All,-inf_to_25.5,-inf_to_28.5,8497.0_to_inf,1
98.0_to_inf,chevrolet,gas,std,two,hatchback,fwd,ohc,four,2bbl,front,94.0_to_95.5,-inf_to_158.75,-inf_to_64.3,51.8_to_56.15,-inf_to_2206.5,85.0_to_105.5,3.02_to_3.16,All,All,69.5_to_87.0,All,25.5_to_inf,28.5_to_inf,-inf_to_8497.0,1
75.5_to_93.5,honda,gas,std,four,sedan,fwd,ohc,four,mpfi,front,95.5_to_101.8,169.05_to_186.65,64.3_to_65.45,51.8_to_56.15,2206.5_to_inf,105.5_to_inf,3.02_to_3.16,All,All,87.0_to_inf,All,-inf_to_25.5,-inf_to_28.5,8497.0_to_inf,0
98.0_to_inf,jaguar,gas,std,two,sedan,rwd,ohcv,twelve,mpfi,front,101.8_to_inf,186.65_to_inf,66.45_to_inf,-inf_to_50.35,2206.5_to_inf,105.5_to_inf,3.16_to_inf,All,All,87.0_to_inf,All,-inf_to_25.5,-inf_to_28.5,8497.0_to_inf,0
98.0_to_inf,mercedes-benz,gas,std,four,sedan,rwd,ohcv,eight,mpfi,front,101.8_to_inf,186.65_to_inf,66.45_to_inf,56.25_to_inf,2206.5_to_inf,105.5_to_inf,3.16_to_inf,All,All,87.0_to_inf,All,-inf_to_25.5,-inf_to_28.5,8497.0_to_inf,-1
98.0_to_inf,mitsubishi,gas,turbo,four,sedan,fwd,ohc,four,spdi,front,95.5_to_101.8,169.05_to_186.65,64.3_to_65.45,50.35_to_51.8,2206.5_to_inf,105.5_to_inf,3.16_to_inf,All,All,87.0_to_inf,All,-inf_to_25.5,28.5_to_inf,8497.0_to_inf,1
98.0_to_inf,nissan,gas,std,two,sedan,fwd,ohc,four,2bbl,front,94.0_to_95.5,158.75_to_168.75,-inf_to_64.3,51.8_to_56.15,-inf_to_2206.5,85.0_to_105.5,3.02_to_3.16,All,All,66.0_to_69.5,All,25.5_to_inf,28.5_to_inf,-inf_to_8497.0,1
98.0_to_inf,nissan,gas,std,two,hardtop,fwd,ohc,four,2bbl,front,94.0_to_95.5,158.75_to_168.75,-inf_to_64.3,51.8_to_56.15,-inf_to_2206.5,85.0_to_105.5,3.02_to_3.16,All,All,66.0_to_69.5,All,25.5_to_inf,28.5_to_inf,-inf_to_8497.0,2
98.0_to_inf,nissan,gas,std,four,sedan,fwd,ohc,four,2bbl,front,95.5_to_101.8,169.05_to_186.65,64.3_to_65.45,51.8_to_56.15,2206.5_to_inf,105.5_to_inf,3.16_to_inf,All,All,87.0_to_inf,All,25.5_to_inf,28.5_to_inf,8497.0_to_inf,0
98.0_to_inf,nissan,gas,std,four,sedan,fwd,ohcv,six,mpfi,front,95.5_to_101.8,169.05_to_186.65,66.45_to_inf,51.8_to_56.15,2206.5_to_inf,105.5_to_inf,3.16_to_inf,All,All,87.0_to_inf,All,-inf_to_25.5,-inf_to_28.5,8497.0_to_inf,0
98.0_to_inf,peugot,gas,std,four,wagon,rwd,l,four,mpfi,front,101.8_to_inf,186.65_to_inf,66.45_to_inf,56.25_to_inf,2206.5_to_inf,105.5_to_inf,3.16_to_inf,All,All,87.0_to_inf,All,-inf_to_25.5,-inf_to_28.5,8497.0_to_inf,0
-inf_to_75.5,plymouth,gas,std,four,wagon,fwd,ohc,four,2bbl,front,101.8_to_inf,169.05_to_186.65,64.3_to_65.45,56.25_to_inf,2206.5_to_inf,105.5_to_inf,3.16_to_inf,All,All,87.0_to_inf,All,-inf_to_25.5,28.5_to_inf,8497.0_to_inf,-1
98.0_to_inf,porsche,gas,std,two,convertible,rwd,ohcf,six,mpfi,rear,88.5_to_92.15,168.75_to_169.05,64.3_to_65.45,50.35_to_51.8,2206.5_to_inf,105.5_to_inf,3.16_to_inf,All,All,87.0_to_inf,All,-inf_to_25.5,-inf_to_28.5,8497.0_to_inf,3
98.0_to_inf,saab,gas,std,four,sedan,fwd,ohc,four,mpfi,front,95.5_to_101.8,169.05_to_186.65,66.45_to_inf,51.8_to_56.15,2206.5_to_inf,105.5_to_inf,3.16_to_inf,All,All,87.0_to_inf,All,-inf_to_25.5,-inf_to_28.5,8497.0_to_inf,2
98.0_to_inf,saab,gas,std,two,hatchback,fwd,ohc,four,mpfi,front,95.5_to_101.8,169.05_to_186.65,66.45_to_inf,51.8_to_56.15,2206.5_to_inf,105.5_to_inf,-inf_to_3.02,All,All,87.0_to_inf,All,-inf_to_25.5,-inf_to_28.5,8497.0_to_inf,3
75.5_to_93.5,subaru,gas,std,two,hatchback,fwd,ohcf,four,2bbl,front,92.15_to_94.0,-inf_to_158.75,-inf_to_64.3,51.8_to_56.15,-inf_to_2206.5,85.0_to_105.5,3.16_to_inf,All,All,66.0_to_69.5,All,25.5_to_inf,28.5_to_inf,-inf_to_8497.0,2
-inf_to_75.5,toyota,gas,std,four,hatchback,fwd,ohc,four,2bbl,front,95.5_to_101.8,-inf_to_158.75,-inf_to_64.3,51.8_to_56.15,-inf_to_2206.5,85.0_to_105.5,3.02_to_3.16,All,All,-inf_to_66.0,All,25.5_to_inf,28.5_to_inf,-inf_to_8497.0,1
98.0_to_inf,volkswagen,diesel,turbo,four,sedan,fwd,ohc,four,idi,front,95.5_to_101.8,169.05_to_186.65,66.45_to_inf,51.8_to_56.15,2206.5_to_inf,85.0_to_105.5,-inf_to_3.02,All,All,66.0_to_69.5,All,25.5_to_inf,28.5_to_inf,8497.0_to_inf,0
