normalizedLosses,make,fuelType,aspiration,numOfDoors,bodyStyle,driveWheels,engineType,numOfCylinders,fuelSystem,engineLocation,wheelBase,length,width,height,curbWeight,engineSize,bore,stroke,compressionRatio,horsepower,peakRpm,cityMpg,highwayMpg,price,XClass
111.5_to_inf,audi,gas,std,four,sedan,fwd,ohc,four,mpfi,front,95.5_to_102.2,171.85_to_187.65,64.3_to_inf,52.45_to_55.55,2216.5_to_inf,105.5_to_inf,-inf_to_3.255,All,All,87.0_to_inf,All,-inf_to_24.5,29.5_to_inf,8883.0_to_inf,2
111.5_to_inf,bmw,gas,std,four,sedan,rwd,ohc,six,mpfi,front,102.2_to_inf,187.65_to_191.3,64.3_to_inf,55.55_to_56.15,2216.5_to_inf,105.5_to_inf,3.255_to_inf,All,All,87.0_to_inf,All,-inf_to_24.5,-inf_to_29.5,8883.0_to_inf,0
111.5_to_inf,chevrolet,gas,std,two,hatchback,fwd,l,three,2bbl,front,87.6_to_92.15,-inf_to_168.75,-inf_to_64.3,52.45_to_55.55,-inf_to_2216.5,-inf_to_85.0,-inf_to_3.255,All,All,-inf_to_69.5,All,30.5_to_inf,29.5_to_inf,-inf_to_8883.0,2
111.5_to_inf,dodge,gas,turbo,two,hatchback,fwd,ohc,four,mfi,front,95.5_to_102.2,171.85_to_187.65,64.3_to_inf,-inf_to_50.35,2216.5_to_inf,105.5_to_inf,3.255_to_inf,All,All,87.0_to_inf,All,-inf_to_24.5,-inf_to_29.5,8883.0_to_inf,3
76.0_to_111.5,honda,gas,std,two,hatchback,fwd,ohc,four,1bbl,front,92.15_to_95.2,-inf_to_168.75,-inf_to_64.3,52.45_to_55.55,-inf_to_2216.5,85.0_to_105.5,-inf_to_3.255,All,All,69.5_to_87.0,All,24.5_to_30.5,29.5_to_inf,-inf_to_8883.0,1
111.5_to_inf,isuzu,gas,std,four,sedan,rwd,ohc,four,2bbl,front,92.15_to_95.2,168.75_to_171.45,-inf_to_64.3,52.45_to_55.55,2216.5_to_inf,105.5_to_inf,3.255_to_inf,All,All,69.5_to_87.0,All,-inf_to_24.5,-inf_to_29.5,-inf_to_8883.0,0
111.5_to_inf,jaguar,gas,std,four,sedan,rwd,dohc,six,mpfi,front,102.2_to_inf,191.3_to_inf,64.3_to_inf,52.45_to_55.55,2216.5_to_inf,105.5_to_inf,3.255_to_inf,All,All,87.0_to_inf,All,-inf_to_24.5,-inf_to_29.5,8883.0_to_inf,0
76.0_to_111.5,mazda,gas,std,two,hatchback,fwd,ohc,four,2bbl,front,92.15_to_95.2,-inf_to_168.75,-inf_to_64.3,52.45_to_55.55,-inf_to_2216.5,85.0_to_105.5,-inf_to_3.255,All,All,-inf_to_69.5,All,24.5_to_30.5,29.5_to_inf,-inf_to_8883.0,1
76.0_to_111.5,mazda,gas,std,two,hatchback,fwd,ohc,four,2bbl,front,92.15_to_95.2,-inf_to_168.75,-inf_to_64.3,52.45_to_55.55,-inf_to_2216.5,85.0_to_105.5,-inf_to_3.255,All,All,-inf_to_69.5,All,30.5_to_inf,29.5_to_inf,-inf_to_8883.0,1
111.5_to_inf,mitsubishi,gas,std,two,hatchback,fwd,ohc,four,2bbl,front,95.5_to_102.2,171.85_to_187.65,64.3_to_inf,-inf_to_50.35,2216.5_to_inf,105.5_to_inf,3.255_to_inf,All,All,87.0_to_inf,All,24.5_to_30.5,29.5_to_inf,-inf_to_8883.0,3
111.5_to_inf,nissan,gas,std,two,sedan,fwd,ohc,four,2bbl,front,92.15_to_95.2,-inf_to_168.75,-inf_to_64.3,52.45_to_55.55,-inf_to_2216.5,85.0_to_105.5,-inf_to_3.255,All,All,-inf_to_69.5,All,30.5_to_inf,29.5_to_inf,-inf_to_8883.0,1
111.5_to_inf,peugot,gas,std,four,sedan,rwd,l,four,mpfi,front,102.2_to_inf,171.85_to_187.65,64.3_to_inf,56.25_to_inf,2216.5_to_inf,105.5_to_inf,3.255_to_inf,All,All,87.0_to_inf,All,-inf_to_24.5,-inf_to_29.5,8883.0_to_inf,0
111.5_to_inf,plymouth,gas,turbo,two,hatchback,rwd,ohc,four,spdi,front,95.5_to_102.2,171.85_to_187.65,64.3_to_inf,-inf_to_50.35,2216.5_to_inf,105.5_to_inf,3.255_to_inf,All,All,87.0_to_inf,All,-inf_to_24.5,-inf_to_29.5,8883.0_to_inf,3
111.5_to_inf,porsche,gas,std,two,hatchback,rwd,dohcv,eight,mpfi,front,95.5_to_102.2,171.85_to_187.65,64.3_to_inf,50.35_to_52.45,2216.5_to_inf,105.5_to_inf,3.255_to_inf,All,All,87.0_to_inf,All,-inf_to_24.5,-inf_to_29.5,8883.0_to_inf,1
76.0_to_111.5,toyota,gas,std,four,wagon,fwd,ohc,four,2bbl,front,95.5_to_102.2,168.75_to_171.45,-inf_to_64.3,56.25_to_inf,2216.5_to_inf,85.0_to_105.5,-inf_to_3.255,All,All,-inf_to_69.5,All,30.5_to_inf,29.5_to_inf,-inf_to_8883.0,0
76.0_to_111.5,toyota,gas,std,four,wagon,4wd,ohc,four,2bbl,front,95.5_to_102.2,168.75_to_171.45,-inf_to_64.3,56.25_to_inf,2216.5_to_inf,85.0_to_105.5,-inf_to_3.255,All,All,-inf_to_69.5,All,24.5_to_30.5,29.5_to_inf,-inf_to_8883.0,0
76.0_to_111.5,toyota,diesel,std,four,hatchback,fwd,ohc,four,idi,front,95.5_to_102.2,-inf_to_168.75,64.3_to_inf,52.45_to_55.55,2216.5_to_inf,105.5_to_inf,3.255_to_inf,All,All,-inf_to_69.5,All,30.5_to_inf,29.5_to_inf,-inf_to_8883.0,0
111.5_to_inf,toyota,gas,std,two,hardtop,rwd,ohc,four,mpfi,front,95.5_to_102.2,171.85_to_187.65,64.3_to_inf,50.35_to_52.45,2216.5_to_inf,105.5_to_inf,3.255_to_inf,All,All,87.0_to_inf,All,-inf_to_24.5,29.5_to_inf,8883.0_to_inf,2
-inf_to_76.0,toyota,diesel,turbo,four,sedan,fwd,ohc,four,idi,front,102.2_to_inf,171.85_to_187.65,64.3_to_inf,52.45_to_55.55,2216.5_to_inf,105.5_to_inf,3.255_to_inf,All,All,69.5_to_87.0,All,24.5_to_30.5,29.5_to_inf,8883.0_to_inf,-1
76.0_to_111.5,volvo,gas,turbo,four,sedan,rwd,ohc,four,mpfi,front,102.2_to_inf,187.65_to_191.3,64.3_to_inf,52.45_to_55.55,2216.5_to_inf,105.5_to_inf,3.255_to_inf,All,All,87.0_to_inf,All,-inf_to_24.5,-inf_to_29.5,8883.0_to_inf,-1
