normalizedLosses,make,fuelType,aspiration,numOfDoors,bodyStyle,driveWheels,engineType,numOfCylinders,fuelSystem,engineLocation,wheelBase,length,width,height,curbWeight,engineSize,bore,stroke,compressionRatio,horsepower,peakRpm,cityMpg,highwayMpg,price,XClass
96.5_to_inf,audi,gas,std,four,sedan,4wd,ohc,five,mpfi,front,98.6_to_101.6,175.65_to_187.25,64.3_to_inf,52.45_to_54.85,2216.5_to_inf,105.5_to_inf,-inf_to_3.255,All,All,87.0_to_inf,All,-inf_to_30.5,-inf_to_29.5,8497.0_to_inf,2
75.5_to_92.0,chevrolet,gas,std,four,sedan,fwd,ohc,four,2bbl,front,92.15_to_95.5,-inf_to_165.65,-inf_to_64.3,50.35_to_52.45,-inf_to_2216.5,-inf_to_105.5,-inf_to_3.255,All,All,-inf_to_87.0,All,30.5_to_inf,29.5_to_inf,-inf_to_8497.0,0
96.5_to_inf,dodge,gas,turbo,,sedan,fwd,ohc,four,mpfi,front,92.15_to_95.5,-inf_to_165.65,-inf_to_64.3,50.35_to_52.45,-inf_to_2216.5,-inf_to_105.5,-inf_to_3.255,All,All,87.0_to_inf,All,-inf_to_30.5,29.5_to_inf,8497.0_to_inf,1
96.5_to_inf,honda,gas,std,two,hatchback,fwd,ohc,four,1bbl,front,-inf_to_88.5,-inf_to_165.65,-inf_to_64.3,50.35_to_52.45,-inf_to_2216.5,-inf_to_105.5,-inf_to_3.255,All,All,-inf_to_87.0,All,30.5_to_inf,29.5_to_inf,-inf_to_8497.0,2
96.5_to_inf,isuzu,gas,std,two,hatchback,rwd,ohc,four,spfi,front,95.5_to_97.25,165.65_to_173.3,64.3_to_inf,50.35_to_52.45,2216.5_to_inf,105.5_to_inf,3.255_to_inf,All,All,87.0_to_inf,All,-inf_to_30.5,-inf_to_29.5,8497.0_to_inf,2
96.5_to_inf,mazda,gas,std,four,sedan,fwd,ohc,four,2bbl,front,92.15_to_95.5,165.65_to_173.3,-inf_to_64.3,52.45_to_54.85,-inf_to_2216.5,-inf_to_105.5,-inf_to_3.255,All,All,-inf_to_87.0,All,30.5_to_inf,29.5_to_inf,-inf_to_8497.0,1
96.5_to_inf,mazda,gas,std,two,hatchback,rwd,rotor,two,4bbl,front,92.15_to_95.5,165.65_to_173.3,64.3_to_inf,-inf_to_50.35,2216.5_to_inf,-inf_to_105.5,3.255_to_inf,All,All,87.0_to_inf,All,-inf_to_30.5,-inf_to_29.5,8497.0_to_inf,3
96.5_to_inf,mazda,gas,std,two,hatchback,rwd,rotor,two,4bbl,front,92.15_to_95.5,165.65_to_173.3,64.3_to_inf,-inf_to_50.35,2216.5_to_inf,-inf_to_105.5,3.255_to_inf,All,All,87.0_to_inf,All,-inf_to_30.5,-inf_to_29.5,8497.0_to_inf,3
92.0_to_96.5,mercedes-benz,diesel,turbo,four,wagon,rwd,ohc,five,idi,front,101.6_to_inf,188.9_to_inf,64.3_to_inf,56.25_to_inf,2216.5_to_inf,105.5_to_inf,3.255_to_inf,All,All,87.0_to_inf,All,-inf_to_30.5,-inf_to_29.5,8497.0_to_inf,-1
92.0_to_96.5,mercedes-benz,diesel,turbo,two,hardtop,rwd,ohc,five,idi,front,101.6_to_inf,187.25_to_188.9,64.3_to_inf,54.85_to_55.55,2216.5_to_inf,105.5_to_inf,3.255_to_inf,All,All,87.0_to_inf,All,-inf_to_30.5,-inf_to_29.5,8497.0_to_inf,0
96.5_to_inf,mercedes-benz,gas,std,two,hardtop,rwd,ohcv,eight,mpfi,front,101.6_to_inf,188.9_to_inf,64.3_to_inf,54.85_to_55.55,2216.5_to_inf,105.5_to_inf,3.255_to_inf,All,All,87.0_to_inf,All,-inf_to_30.5,-inf_to_29.5,8497.0_to_inf,1
96.5_to_inf,nissan,gas,turbo,two,hatchback,rwd,ohcv,six,mpfi,front,88.5_to_92.15,165.65_to_173.3,64.3_to_inf,-inf_to_50.35,2216.5_to_inf,105.5_to_inf,3.255_to_inf,All,All,87.0_to_inf,All,-inf_to_30.5,-inf_to_29.5,8497.0_to_inf,3
